key
2014-06-14 13:39:00.00000092
2014-06-14 13:39:00.00000029
2014-06-14 13:39:00.000000177
2014-06-14 13:39:00.000000192
2014-06-14 13:39:00.000000181
2014-06-14 13:39:00.000000120
2014-06-14 13:39:00.0000008
2014-06-14 13:39:00.000000103
2014-06-14 13:39:00.00000049
2014-06-14 13:39:00.000000108
2014-06-14 13:39:00.00000072
2014-06-14 13:39:00.000000182
2014-06-14 13:39:00.00000061
2014-06-14 13:39:00.00000093
2014-06-14 13:39:00.000000170
2014-06-14 13:39:00.000000147
2014-06-14 13:39:00.000000140
2014-06-14 13:39:00.000000159
2014-06-14 13:39:00.00000012
2014-06-14 13:39:00.00000025
2014-06-14 13:39:00.000000156
2014-06-14 13:39:00.000000152
2014-06-14 13:39:00.000000129
2014-06-14 13:39:00.000000119
2014-06-14 13:39:00.000000118
2014-06-14 13:39:00.00000076
2014-06-14 13:39:00.000000135
2014-06-14 13:39:00.00000023
2014-06-14 13:39:00.00000082
2014-06-14 13:39:00.000000125
2014-06-14 13:39:00.00000075
2014-06-14 13:39:00.000000124
2014-06-14 13:39:00.000000172
2014-06-14 13:39:00.00000024
2014-06-14 13:39:00.000000169
2014-06-14 13:39:00.00000052
2014-06-14 13:39:00.000000161
2014-06-14 13:39:00.00000038
2014-06-14 13:39:00.00000035
2014-06-14 13:39:00.00000053
2014-06-14 13:39:00.000000183
2014-06-14 13:39:00.000000131
2014-06-14 13:39:00.000000180
2014-06-14 13:39:00.000000130
2014-06-14 13:39:00.00000032
2014-06-14 13:39:00.000000148
2014-06-14 13:39:00.0000007
2014-06-14 13:39:00.00000095
2014-06-14 13:39:00.000000144
2014-06-14 13:39:00.000000141
2014-06-14 13:39:00.000000162
2014-06-14 13:39:00.00000018
2014-06-14 13:39:00.00000054
2014-06-14 13:39:00.00000040
2014-06-14 13:39:00.00000096
2014-06-14 13:39:00.00000055
2014-06-14 13:39:00.000000109
2014-06-14 13:39:00.000000151
2014-06-14 13:39:00.00000016
2014-06-14 13:39:00.00000062
2014-06-14 13:39:00.000000191
2014-06-14 13:39:00.00000034
2014-06-14 13:39:00.000000160
2014-06-14 13:39:00.00000013
2014-06-14 13:39:00.000000188
2014-06-14 13:39:00.00000086
2014-06-14 13:39:00.000000185
2014-06-14 13:39:00.00000074
2014-06-14 13:39:00.00000022
2014-06-14 13:39:00.00000036
2014-06-14 13:39:00.000000126
2014-06-14 13:39:00.000000190
2014-06-14 13:39:00.00000042
2014-06-14 13:39:00.000000178
2014-06-14 13:39:00.000000163
2014-06-14 13:39:00.00000020
2014-06-14 13:39:00.00000098
2014-06-14 13:39:00.000000114
2014-06-14 13:39:00.00000045
2014-06-14 13:39:00.00000094
2014-06-14 13:39:00.000000146
2014-06-14 13:39:00.00000033
2014-06-14 13:39:00.000000143
2014-06-14 13:39:00.000000107
2014-06-14 13:39:00.00000048
2014-06-14 13:39:00.00000043
2014-06-14 13:39:00.000000123
2014-06-14 13:39:00.000000134
2014-06-14 13:39:00.000000142
2014-06-14 13:39:00.000000122
2014-06-14 13:39:00.000000176
2011-12-12 09:42:12.0000004
2011-12-12 09:42:12.0000002
2011-12-12 09:42:12.0000001
2011-12-12 09:42:12.0000003
2011-12-12 09:42:12.0000005
2013-06-27 00:20:40.0000001
2013-06-27 00:20:40.0000003
2009-02-20 13:34:16.0000001
2009-02-20 13:34:16.0000002
2009-02-20 13:34:16.0000003
2010-08-22 21:14:08.0000001
2010-08-22 21:14:08.0000005
2010-08-22 21:14:08.0000003
2010-08-22 21:14:08.0000002
2012-08-06 08:58:08.0000002
2012-08-06 08:58:08.0000001
2013-11-04 08:34:12.0000003
2013-11-04 08:34:12.0000001
2013-11-04 08:34:12.0000002
2011-06-24 20:34:48.0000002
2011-06-24 20:34:48.0000001
2011-03-28 20:38:36.0000003
2011-03-28 20:38:36.0000004
2011-03-28 20:38:36.0000002
2011-08-14 20:36:28.0000004
2011-08-14 20:36:28.0000001
2011-08-14 20:36:28.0000003
2011-08-14 20:36:28.0000002
2015-02-21 15:52:44.0000004
2015-02-21 15:52:44.0000003
2015-02-21 15:52:44.0000002
2015-02-21 15:52:44.0000001
2013-01-29 11:29:52.0000001
2014-09-12 19:03:48.0000001
2013-11-09 18:52:40.0000004
2013-11-09 18:52:40.0000002
2013-04-25 16:10:04.0000001
2013-04-25 16:10:04.0000002
2013-09-07 14:37:52.0000001
2013-09-07 14:37:52.0000002
2013-09-07 14:37:52.0000003
2011-05-21 13:16:20.0000004
2011-05-21 13:16:20.0000001
2011-05-21 13:16:20.0000003
2011-11-25 16:36:24.0000002
2011-11-25 16:36:24.0000001
2015-01-31 20:54:04.0000001
2010-11-01 23:31:28.0000002
2010-11-01 23:31:28.0000001
2010-11-01 23:31:28.0000003
2011-03-24 15:57:04.0000003
2011-03-24 15:57:04.0000001
2010-05-10 10:37:04.0000005
2010-05-10 10:37:04.0000002
2010-05-10 10:37:04.0000003
2010-05-10 10:37:04.0000006
2012-06-09 16:53:44.0000002
2012-08-22 22:39:20.0000003
2012-08-22 22:39:20.0000001
2012-12-23 02:29:16.0000001
2012-06-30 15:55:12.0000004
2012-06-30 15:55:12.0000002
2012-06-30 15:55:12.0000003
2012-06-30 15:55:12.0000001
2011-10-02 23:36:00.00000056
2011-10-02 23:36:00.00000086
2011-10-02 23:36:00.00000081
2011-10-02 23:36:00.0000009
2011-10-02 23:36:00.00000041
2011-10-02 23:36:00.00000091
2011-10-02 23:36:00.0000008
2011-10-02 23:36:00.00000015
2011-10-02 23:36:00.00000014
2011-10-02 23:36:00.00000047
2011-10-02 23:36:00.00000076
2011-10-02 23:36:00.00000011
2011-10-02 23:36:00.00000075
2011-10-02 23:36:00.00000035
2011-10-02 23:36:00.00000099
2011-10-02 23:36:00.00000062
2011-10-02 23:36:00.00000085
2011-10-02 23:36:00.00000043
2011-10-02 23:36:00.00000071
2011-10-02 23:36:00.00000023
2011-10-02 23:36:00.00000092
2011-10-02 23:36:00.00000037
2011-10-02 23:36:00.00000083
2011-10-02 23:36:00.00000054
2011-10-02 23:36:00.00000073
2011-10-02 23:36:00.0000005
2011-10-02 23:36:00.00000095
2011-10-02 23:36:00.00000088
2011-10-02 23:36:00.00000030
2011-10-02 23:36:00.0000007
2011-10-02 23:36:00.00000013
2011-10-02 23:36:00.00000065
2011-10-02 23:36:00.00000089
2011-10-02 23:36:00.00000096
2011-10-02 23:36:00.00000039
2011-10-02 23:36:00.00000038
2011-10-02 23:36:00.00000067
2011-10-02 23:36:00.00000077
2011-10-02 23:36:00.00000020
2011-10-02 23:36:00.00000063
2011-10-02 23:36:00.00000012
2011-10-02 23:36:00.00000058
2011-10-02 23:36:00.00000026
2011-10-02 23:36:00.00000074
2011-10-02 23:36:00.00000059
2011-10-02 23:36:00.00000090
2011-10-02 23:36:00.0000004
2011-10-02 23:36:00.0000003
2011-10-02 23:36:00.00000021
2011-10-02 23:36:00.00000097
2011-10-02 23:36:00.00000036
2011-10-02 23:36:00.00000024
2011-10-02 23:36:00.00000082
2011-10-02 23:36:00.000000100
2011-10-02 23:36:00.00000040
2011-10-02 23:36:00.00000022
2013-03-21 12:47:28.0000006
2013-03-21 12:47:28.0000008
2013-03-21 12:47:28.0000003
2013-03-21 12:47:28.0000005
2013-03-21 12:47:28.0000002
2013-06-07 03:02:56.0000002
2013-06-07 03:02:56.0000001
2010-09-05 22:31:32.0000002
2013-07-12 23:33:24.0000001
2009-12-03 02:32:08.0000001
2009-10-15 03:50:36.0000001
2011-09-25 22:36:32.0000002
2011-09-25 22:36:32.0000001
2015-06-08 20:02:56.0000001
2014-07-16 08:03:32.0000002
2014-07-16 08:03:32.0000001
2011-12-15 13:14:32.0000002
2011-12-15 13:14:32.0000001
2011-10-11 22:13:48.0000002
2011-10-11 22:13:48.0000005
2011-10-11 22:13:48.0000003
2013-09-14 16:53:20.0000001
2013-09-14 16:53:20.0000002
2014-02-06 09:09:56.0000004
2014-02-06 09:09:56.0000003
2014-02-06 09:09:56.0000001
2009-06-10 16:55:00.00000081
2009-06-10 16:55:00.00000029
2009-06-10 16:55:00.000000109
2009-06-10 16:55:00.00000098
2009-06-10 16:55:00.00000054
2009-06-10 16:55:00.00000021
2009-06-10 16:55:00.00000012
2009-06-10 16:55:00.00000033
2009-06-10 16:55:00.00000024
2009-06-10 16:55:00.00000099
2009-06-10 16:55:00.0000009
2009-06-10 16:55:00.000000158
2009-06-10 16:55:00.000000141
2009-06-10 16:55:00.00000093
2009-06-10 16:55:00.000000161
2009-06-10 16:55:00.00000088
2009-06-10 16:55:00.0000003
2009-06-10 16:55:00.00000018
2009-06-10 16:55:00.00000047
2009-06-10 16:55:00.000000154
2009-06-10 16:55:00.000000131
2009-06-10 16:55:00.00000046
2009-06-10 16:55:00.0000004
2009-06-10 16:55:00.000000107
2009-06-10 16:55:00.000000114
2009-06-10 16:55:00.000000117
2009-06-10 16:55:00.000000162
2009-06-10 16:55:00.00000049
2009-06-10 16:55:00.00000069
2009-06-10 16:55:00.000000111
2009-06-10 16:55:00.00000083
2009-06-10 16:55:00.000000166
2009-06-10 16:55:00.000000135
2009-06-10 16:55:00.00000044
2009-06-10 16:55:00.00000085
2009-06-10 16:55:00.000000115
2009-06-10 16:55:00.000000108
2009-06-10 16:55:00.00000034
2009-06-10 16:55:00.00000060
2009-06-10 16:55:00.000000120
2009-06-10 16:55:00.000000174
2009-06-10 16:55:00.0000007
2009-06-10 16:55:00.000000159
2009-06-10 16:55:00.000000171
2009-06-10 16:55:00.000000145
2009-06-10 16:55:00.00000074
2009-06-10 16:55:00.000000138
2009-06-10 16:55:00.00000048
2009-06-10 16:55:00.000000101
2009-06-10 16:55:00.000000153
2009-06-10 16:55:00.0000002
2009-06-10 16:55:00.00000037
2009-06-10 16:55:00.000000151
2009-06-10 16:55:00.000000127
2009-06-10 16:55:00.000000144
2009-06-10 16:55:00.000000165
2009-06-10 16:55:00.0000008
2009-06-10 16:55:00.000000122
2009-06-10 16:55:00.00000055
2009-06-10 16:55:00.00000079
2009-06-10 16:55:00.00000016
2009-06-10 16:55:00.000000160
2009-06-10 16:55:00.000000139
2009-06-10 16:55:00.00000075
2009-06-10 16:55:00.00000017
2009-06-10 16:55:00.00000070
2009-06-10 16:55:00.000000118
2009-06-10 16:55:00.00000066
2009-06-10 16:55:00.000000164
2009-06-10 16:55:00.000000100
2009-06-10 16:55:00.00000082
2009-06-10 16:55:00.00000090
2009-06-10 16:55:00.000000125
2009-06-10 16:55:00.000000149
2009-06-10 16:55:00.00000068
2009-06-10 16:55:00.00000039
2009-06-10 16:55:00.000000124
2009-06-10 16:55:00.00000053
2009-06-10 16:55:00.00000045
2009-06-10 16:55:00.000000102
2009-06-10 16:55:00.000000140
2009-06-10 16:55:00.000000148
2009-06-10 16:55:00.000000147
2009-06-10 16:55:00.00000097
2009-06-10 16:55:00.00000094
2009-06-10 16:55:00.00000078
2009-06-10 16:55:00.00000035
2009-06-10 16:55:00.00000072
2009-06-10 16:55:00.00000031
2009-06-10 16:55:00.00000056
2009-06-10 16:55:00.000000128
2009-06-10 16:55:00.00000057
2009-06-10 16:55:00.00000030
2009-06-10 16:55:00.00000043
2009-06-10 16:55:00.000000146
2009-06-10 16:55:00.00000010
2009-06-10 16:55:00.00000067
2009-06-10 16:55:00.000000119
2009-06-10 16:55:00.00000076
2009-06-10 16:55:00.00000025
2009-06-10 16:55:00.00000071
2009-06-10 16:55:00.000000143
2013-06-26 11:19:36.0000002
2014-09-05 10:02:48.0000004
2014-09-05 10:02:48.0000002
2014-09-05 10:02:48.0000001
2014-09-05 10:02:48.0000003
2012-09-19 12:31:40.0000001
2012-09-19 12:31:40.0000002
2009-03-22 04:31:40.0000002
2009-08-27 02:31:44.0000001
2009-05-02 20:11:32.0000001
2009-05-02 20:11:32.0000004
2011-02-20 02:31:16.0000002
2011-02-20 02:31:16.0000001
2011-06-24 12:03:00.00000010
2011-06-24 12:03:00.00000067
2011-06-24 12:03:00.00000071
2011-06-24 12:03:00.000000100
2011-06-24 12:03:00.000000145
2011-06-24 12:03:00.000000152
2011-06-24 12:03:00.00000026
2011-06-24 12:03:00.000000199
2011-06-24 12:03:00.000000195
2011-06-24 12:03:00.000000119
2011-06-24 12:03:00.00000086
2011-06-24 12:03:00.00000012
2011-06-24 12:03:00.00000097
2011-06-24 12:03:00.00000058
2011-06-24 12:03:00.000000176
2011-06-24 12:03:00.000000139
2011-06-24 12:03:00.00000048
2011-06-24 12:03:00.000000159
2011-06-24 12:03:00.00000079
2011-06-24 12:03:00.000000138
2011-06-24 12:03:00.000000135
2011-06-24 12:03:00.000000173
2011-06-24 12:03:00.000000162
2011-06-24 12:03:00.00000018
2011-06-24 12:03:00.000000136
2011-06-24 12:03:00.000000185
2011-06-24 12:03:00.00000069
2011-06-24 12:03:00.000000105
2011-06-24 12:03:00.000000180
2011-06-24 12:03:00.00000053
2011-06-24 12:03:00.000000142
2011-06-24 12:03:00.000000188
2011-06-24 12:03:00.00000089
2011-06-24 12:03:00.000000109
2011-06-24 12:03:00.00000074
2011-06-24 12:03:00.000000113
2011-06-24 12:03:00.00000044
2011-06-24 12:03:00.000000183
2011-06-24 12:03:00.00000047
2011-06-24 12:03:00.0000006
2011-06-24 12:03:00.0000005
2011-06-24 12:03:00.000000200
2011-06-24 12:03:00.000000127
2011-06-24 12:03:00.000000120
2011-06-24 12:03:00.000000133
2011-06-24 12:03:00.00000073
2011-06-24 12:03:00.000000101
2011-06-24 12:03:00.000000187
2011-06-24 12:03:00.000000122
2011-06-24 12:03:00.000000175
2011-06-24 12:03:00.000000154
2011-06-24 12:03:00.000000197
2011-06-24 12:03:00.00000017
2011-06-24 12:03:00.000000186
2011-06-24 12:03:00.00000020
2011-06-24 12:03:00.00000035
2011-06-24 12:03:00.000000193
2011-06-24 12:03:00.000000201
2011-06-24 12:03:00.00000054
2011-06-24 12:03:00.00000075
2011-06-24 12:03:00.000000114
2011-06-24 12:03:00.00000062
2011-06-24 12:03:00.00000055
2011-06-24 12:03:00.00000025
2011-06-24 12:03:00.00000022
2011-06-24 12:03:00.000000144
2011-06-24 12:03:00.000000177
2011-06-24 12:03:00.000000124
2011-06-24 12:03:00.00000094
2011-06-24 12:03:00.00000041
2011-06-24 12:03:00.000000141
2011-06-24 12:03:00.00000092
2011-06-24 12:03:00.000000189
2011-06-24 12:03:00.000000171
2011-06-24 12:03:00.000000157
2011-06-24 12:03:00.000000179
2011-06-24 12:03:00.000000107
2011-06-24 12:03:00.00000095
2011-06-24 12:03:00.00000076
2011-06-24 12:03:00.000000156
2011-06-24 12:03:00.000000111
2011-06-24 12:03:00.000000116
2011-06-24 12:03:00.00000033
2011-06-24 12:03:00.00000082
2011-06-24 12:03:00.00000078
2011-06-24 12:03:00.00000051
2011-06-24 12:03:00.000000143
2011-06-24 12:03:00.000000126
2011-06-24 12:03:00.00000088
2011-06-24 12:03:00.000000191
2011-06-24 12:03:00.00000063
2011-06-24 12:03:00.00000045
2011-06-24 12:03:00.00000060
2011-06-24 12:03:00.00000040
2011-06-24 12:03:00.00000057
2011-06-24 12:03:00.00000013
2011-06-24 12:03:00.00000068
2011-06-24 12:03:00.000000165
2011-06-24 12:03:00.00000056
2011-06-24 12:03:00.000000150
2011-06-24 12:03:00.00000052
2011-06-24 12:03:00.00000085
2011-06-24 12:03:00.000000190
2011-06-24 12:03:00.00000072
2011-06-24 12:03:00.000000137
2011-06-24 12:03:00.000000102
2011-06-24 12:03:00.000000106
2011-06-24 12:03:00.000000118
2011-06-24 12:03:00.00000046
2011-06-24 12:03:00.000000110
2011-06-24 12:03:00.000000181
2011-06-24 12:03:00.000000194
2011-06-24 12:03:00.00000061
2011-06-24 12:03:00.0000001
2011-06-24 12:03:00.00000087
2011-06-24 12:03:00.00000066
2011-06-24 12:03:00.000000146
2011-06-24 12:03:00.000000149
2011-06-24 12:03:00.00000038
2011-06-24 12:03:00.000000196
2011-06-24 12:03:00.00000093
2011-06-24 12:03:00.000000170
2011-06-24 12:03:00.000000168
2011-06-24 12:03:00.0000002
2011-06-24 12:03:00.00000042
2014-06-15 07:06:00.0000006
2014-06-15 07:06:00.00000037
2014-06-15 07:06:00.00000025
2014-06-15 07:06:00.0000008
2014-06-15 07:06:00.00000036
2014-06-15 07:06:00.00000042
2014-06-15 07:06:00.00000033
2014-06-15 07:06:00.00000013
2014-06-15 07:06:00.00000035
2014-06-15 07:06:00.00000030
2014-06-15 07:06:00.00000024
2014-06-15 07:06:00.00000031
2014-06-15 07:06:00.0000009
2014-06-15 07:06:00.00000039
2014-06-15 07:06:00.00000010
2014-06-15 07:06:00.00000019
2014-06-15 07:06:00.00000041
2014-06-15 07:06:00.00000028
2014-06-15 07:06:00.00000014
2014-06-15 07:06:00.0000003
2014-06-15 07:06:00.00000017
2014-06-15 07:06:00.00000015
2014-06-15 07:06:00.00000026
2014-06-15 07:06:00.0000002
2014-06-15 07:06:00.00000040
2014-06-15 07:06:00.00000016
2014-06-06 16:22:20.0000003
2014-06-06 16:22:20.0000002
2015-05-30 21:29:04.0000004
2015-05-30 21:29:04.0000007
2015-05-30 21:29:04.0000003
2015-05-30 21:29:04.0000001
2009-10-26 12:01:36.0000001
2009-10-26 12:01:36.0000002
2009-10-26 12:01:36.0000005
2009-10-26 12:01:36.0000003
2013-02-02 15:45:08.0000003
2013-02-02 15:45:08.0000001
2013-02-02 15:45:08.0000002
2015-04-15 06:47:04.0000001
2015-04-15 06:47:04.0000002
2010-12-14 23:27:36.0000001
2009-03-05 11:03:04.0000002
2009-03-05 11:03:04.0000001
2013-07-18 12:23:40.0000003
2013-07-18 12:23:40.0000002
2013-07-18 12:23:40.0000001
2014-04-14 13:48:32.0000004
2014-04-14 13:48:32.0000003
2014-08-18 05:33:08.0000001
2012-01-28 03:14:28.0000001
2009-09-14 02:19:00.00000014
2009-09-14 02:19:00.00000035
2009-09-14 02:19:00.00000040
2009-09-14 02:19:00.00000031
2009-09-14 02:19:00.0000003
2009-09-14 02:19:00.00000025
2009-09-14 02:19:00.0000008
2009-09-14 02:19:00.00000024
2009-09-14 02:19:00.00000021
2009-09-14 02:19:00.00000036
2009-09-14 02:19:00.0000009
2009-09-14 02:19:00.0000001
2009-09-14 02:19:00.00000018
2009-09-14 02:19:00.00000039
2009-09-14 02:19:00.0000002
2009-09-14 02:19:00.00000038
2009-09-14 02:19:00.00000020
2009-09-14 02:19:00.00000028
2009-09-14 02:19:00.00000026
2009-09-14 02:19:00.00000017
2009-09-14 02:19:00.00000030
2009-09-14 02:19:00.00000016
2009-09-14 02:19:00.0000006
2009-09-14 02:19:00.0000007
2011-08-14 14:17:28.0000003
2011-08-14 14:17:28.0000001
2011-08-14 14:17:28.0000004
2011-08-14 14:17:28.0000002
2011-08-14 14:17:28.0000005
2014-03-17 16:07:56.0000002
2010-11-03 21:09:56.0000002
2010-11-03 21:09:56.0000001
2012-12-11 23:37:08.0000002
2012-12-11 23:37:08.0000005
2012-12-11 23:37:08.0000004
2012-12-11 23:37:08.0000006
2012-12-11 23:37:08.0000003
2012-12-11 23:37:08.0000001
2015-06-24 14:19:52.0000001
2015-06-24 14:19:52.0000002
2015-06-24 14:19:52.0000004
2010-08-21 22:21:32.0000004
2011-02-19 10:20:28.0000003
2011-02-19 10:20:28.0000002
2011-02-19 10:20:28.0000001
2011-02-19 10:20:28.0000004
2011-10-02 22:31:44.0000004
2011-10-02 22:31:44.0000002
2011-10-02 22:31:44.0000003
2012-01-26 11:17:36.0000002
2012-05-06 23:37:24.0000002
2012-05-06 23:37:24.0000001
2013-06-12 20:03:36.0000001
2013-06-12 20:03:36.0000002
2015-02-27 14:15:52.0000003
2013-12-21 17:20:32.0000001
2009-06-29 08:09:40.0000002
2009-06-29 08:09:40.0000001
2014-09-14 17:22:12.0000002
2014-09-14 17:22:12.0000001
2014-09-14 17:22:12.0000003
2014-09-14 17:22:12.0000005
2014-08-20 14:37:56.0000001
2011-07-20 16:34:48.0000001
2011-07-20 16:34:48.0000003
2009-10-05 10:11:32.0000001
2009-10-05 10:11:32.0000002
2011-02-16 08:44:04.0000001
2011-02-16 08:44:04.0000007
2011-02-16 08:44:04.0000004
2011-02-16 08:44:04.0000003
2011-02-16 08:44:04.0000002
2011-02-16 08:44:04.0000006
2011-02-16 08:44:04.0000005
2009-01-01 11:04:24.0000002
2014-04-28 19:46:36.0000003
2012-11-11 20:35:40.0000001
2012-11-11 20:35:40.0000002
2011-06-01 07:37:00.000000171
2011-06-01 07:37:00.000000199
2011-06-01 07:37:00.00000032
2011-06-01 07:37:00.000000175
2011-06-01 07:37:00.00000095
2011-06-01 07:37:00.000000106
2011-06-01 07:37:00.00000090
2011-06-01 07:37:00.000000169
2011-06-01 07:37:00.0000007
2011-06-01 07:37:00.000000151
2011-06-01 07:37:00.000000101
2011-06-01 07:37:00.00000099
2011-06-01 07:37:00.00000084
2011-06-01 07:37:00.00000083
2011-06-01 07:37:00.00000043
2011-06-01 07:37:00.00000029
2011-06-01 07:37:00.000000132
2011-06-01 07:37:00.000000208
2011-06-01 07:37:00.000000221
2011-06-01 07:37:00.000000131
2011-06-01 07:37:00.000000220
2011-06-01 07:37:00.000000207
2011-06-01 07:37:00.000000205
2011-06-01 07:37:00.000000180
2011-06-01 07:37:00.000000103
2011-06-01 07:37:00.00000098
2011-06-01 07:37:00.000000189
2011-06-01 07:37:00.000000165
2011-06-01 07:37:00.000000184
2011-06-01 07:37:00.00000092
2011-06-01 07:37:00.00000020
2011-06-01 07:37:00.000000105
2011-06-01 07:37:00.00000088
2011-06-01 07:37:00.000000122
2011-06-01 07:37:00.000000219
2011-06-01 07:37:00.000000222
2011-06-01 07:37:00.00000049
2011-06-01 07:37:00.000000114
2011-06-01 07:37:00.000000181
2011-06-01 07:37:00.000000144
2011-06-01 07:37:00.000000155
2011-06-01 07:37:00.000000118
2011-06-01 07:37:00.000000142
2011-06-01 07:37:00.000000223
2011-06-01 07:37:00.00000057
2011-06-01 07:37:00.000000168
2011-06-01 07:37:00.000000226
2011-06-01 07:37:00.000000177
2011-06-01 07:37:00.000000185
2011-06-01 07:37:00.000000178
2011-06-01 07:37:00.000000140
2011-06-01 07:37:00.000000141
2011-06-01 07:37:00.00000045
2011-06-01 07:37:00.00000086
2011-06-01 07:37:00.000000145
2011-06-01 07:37:00.00000037
2011-06-01 07:37:00.00000094
2011-06-01 07:37:00.00000082
2011-06-01 07:37:00.000000179
2011-06-01 07:37:00.000000197
2011-06-01 07:37:00.000000154
2011-06-01 07:37:00.00000019
2011-06-01 07:37:00.00000075
2011-06-01 07:37:00.000000110
2011-06-01 07:37:00.00000078
2011-06-01 07:37:00.000000146
2011-06-01 07:37:00.000000143
2011-06-01 07:37:00.000000227
2011-06-01 07:37:00.00000070
2011-06-01 07:37:00.000000176
2011-06-01 07:37:00.000000217
2011-06-01 07:37:00.00000026
2011-06-01 07:37:00.000000209
2011-06-01 07:37:00.000000183
2011-06-01 07:37:00.000000210
2011-06-01 07:37:00.00000060
2011-06-01 07:37:00.000000174
2011-06-01 07:37:00.000000203
2011-06-01 07:37:00.000000139
2011-06-01 07:37:00.000000162
2011-06-01 07:37:00.000000125
2011-06-01 07:37:00.000000198
2011-06-01 07:37:00.00000055
2011-06-01 07:37:00.00000016
2011-06-01 07:37:00.00000027
2011-06-01 07:37:00.00000053
2011-06-01 07:37:00.000000201
2011-06-01 07:37:00.000000138
2011-06-01 07:37:00.00000077
2011-06-01 07:37:00.00000022
2011-06-01 07:37:00.000000182
2011-06-01 07:37:00.000000163
2011-06-01 07:37:00.000000204
2011-06-01 07:37:00.000000137
2011-06-01 07:37:00.000000152
2011-06-01 07:37:00.00000048
2011-06-01 07:37:00.00000025
2011-06-01 07:37:00.000000100
2011-06-01 07:37:00.00000015
2011-06-01 07:37:00.00000097
2011-06-01 07:37:00.000000127
2011-06-01 07:37:00.000000170
2011-06-01 07:37:00.00000091
2011-06-01 07:37:00.000000109
2011-06-01 07:37:00.00000028
2011-06-01 07:37:00.000000129
2011-06-01 07:37:00.000000158
2011-06-01 07:37:00.0000005
2011-06-01 07:37:00.00000034
2011-06-01 07:37:00.000000107
2011-06-01 07:37:00.00000036
2011-06-01 07:37:00.00000046
2011-06-01 07:37:00.000000108
2011-06-01 07:37:00.0000008
2011-06-01 07:37:00.000000212
2011-06-01 07:37:00.00000068
2011-06-01 07:37:00.00000065
2011-06-01 07:37:00.000000116
2011-06-01 07:37:00.000000196
2011-06-01 07:37:00.000000172
2011-06-01 07:37:00.00000059
2011-06-01 07:37:00.000000167
2011-06-01 07:37:00.00000058
2011-06-01 07:37:00.00000061
2011-06-01 07:37:00.000000156
2011-06-01 07:37:00.000000128
2011-06-01 07:37:00.00000079
2011-06-01 07:37:00.000000206
2011-06-01 07:37:00.00000069
2011-06-01 07:37:00.000000190
2011-06-01 07:37:00.000000112
2011-06-01 07:37:00.000000104
2011-06-01 07:37:00.000000194
2011-06-01 07:37:00.0000002
2011-06-01 07:37:00.00000044
2011-06-01 07:37:00.00000010
2011-06-01 07:37:00.000000157
2011-06-01 07:37:00.000000147
2011-06-01 07:37:00.000000120
2011-06-01 07:37:00.000000149
2011-06-01 07:37:00.000000119
2011-06-01 07:37:00.00000023
2011-06-01 07:37:00.00000017
2011-06-01 07:37:00.00000038
2011-06-01 07:37:00.000000113
2011-06-01 07:37:00.000000211
2011-06-01 07:37:00.00000051
2011-06-01 07:37:00.00000054
2011-06-01 07:37:00.000000186
2009-02-16 03:13:40.0000001
2010-08-27 18:45:00.000000234
2010-08-27 18:45:00.00000057
2010-08-27 18:45:00.00000039
2010-08-27 18:45:00.000000161
2010-08-27 18:45:00.000000220
2010-08-27 18:45:00.00000028
