key,fare_amount
2012-06-09 16:53:44.0000002,7.453431129
2012-08-22 22:39:20.0000003,17.62096786
2012-08-22 22:39:20.0000001,5.426814079
2012-12-23 02:29:16.0000001,14.93658733
2012-06-30 15:55:12.0000004,12.69936371
2012-06-30 15:55:12.0000002,7.362095833
2012-06-30 15:55:12.0000003,12.69936371
2012-06-30 15:55:12.0000001,6.8639431
2011-10-02 23:36:00.00000056,13.54187965
2011-10-02 23:36:00.00000086,14.46510601
2011-10-02 23:36:00.00000081,14.46510601
2011-10-02 23:36:00.0000009,4.477303505
2011-10-02 23:36:00.00000041,11.87438965
2011-10-02 23:36:00.00000091,4.477303505
2011-10-02 23:36:00.0000008,12.58384323
2011-10-02 23:36:00.00000015,26.13435555
2011-10-02 23:36:00.00000014,10.20857048
2011-10-02 23:36:00.00000047,6.745840549
2011-10-02 23:36:00.00000076,6.797616482
2011-10-02 23:36:00.00000011,7.860088825
2011-10-02 23:36:00.00000075,5.50627327
2011-10-02 23:36:00.00000035,6.547744274
2011-10-02 23:36:00.00000099,5.50627327
2011-10-02 23:36:00.00000062,9.311747551
2011-10-02 23:36:00.00000085,8.150434494
2011-10-02 23:36:00.00000043,21.87330246
2011-10-02 23:36:00.00000071,10.69606972
2011-10-02 23:36:00.00000023,6.371806145
2011-10-02 23:36:00.00000092,5.308073521
2011-10-02 23:36:00.00000037,9.460314751
2011-10-02 23:36:00.00000083,8.872057915
2011-10-02 23:36:00.00000054,11.58286285
2011-10-02 23:36:00.00000073,10.69606972
2011-10-02 23:36:00.0000005,7.226382256
2011-10-02 23:36:00.00000095,5.308073521
2011-10-02 23:36:00.00000088,6.382428646
2011-10-02 23:36:00.00000030,8.872057915
2011-10-02 23:36:00.0000007,13.54187965
2011-10-02 23:36:00.00000013,10.20857048
2011-10-02 23:36:00.00000065,24.26996803
2011-10-02 23:36:00.00000089,47.50151825
2011-10-02 23:36:00.00000096,8.150434494
2011-10-02 23:36:00.00000039,8.872057915
2011-10-02 23:36:00.00000038,21.87330246
2011-10-02 23:36:00.00000067,19.28033829
2011-10-02 23:36:00.00000077,9.460314751
2011-10-02 23:36:00.00000020,17.44463921
2011-10-02 23:36:00.00000063,19.28033829
2011-10-02 23:36:00.00000012,8.150434494
2011-10-02 23:36:00.00000058,15.02714157
2011-10-02 23:36:00.00000026,9.460314751
2011-10-02 23:36:00.00000074,21.87330246
2011-10-02 23:36:00.00000059,9.340544701
2011-10-02 23:36:00.00000090,12.58384323
2011-10-02 23:36:00.0000004,35.27763367
2011-10-02 23:36:00.0000003,13.19875717
2011-10-02 23:36:00.00000021,17.44463921
2011-10-02 23:36:00.00000097,7.31812048
2011-10-02 23:36:00.00000036,15.02714157
2011-10-02 23:36:00.00000024,21.87330246
2011-10-02 23:36:00.00000082,47.50151825
2011-10-02 23:36:00.000000100,9.311747551
2011-10-02 23:36:00.00000040,11.11810398
2011-10-02 23:36:00.00000022,4.501310825
2013-03-21 12:47:28.0000006,12.24716854
2013-03-21 12:47:28.0000008,10.55786514
2013-03-21 12:47:28.0000003,12.91890621
2013-03-21 12:47:28.0000005,7.575459003
2013-03-21 12:47:28.0000002,7.622192383
2013-06-07 03:02:56.0000002,17.36853218
2013-06-07 03:02:56.0000001,7.669471264
2010-09-05 22:31:32.0000002,12.06652641
2013-07-12 23:33:24.0000001,9.15520668
2009-12-03 02:32:08.0000001,18.08245087
2009-10-15 03:50:36.0000001,5.445621967
2011-09-25 22:36:32.0000002,21.33266258
2011-09-25 22:36:32.0000001,10.40161991
2015-06-08 20:02:56.0000001,10.31150723
2014-07-16 08:03:32.0000002,11.63342571
2014-07-16 08:03:32.0000001,14.40649605
2011-12-15 13:14:32.0000002,8.836789131
2011-12-15 13:14:32.0000001,5.434209347
2011-10-11 22:13:48.0000002,15.08567524
2011-10-11 22:13:48.0000005,8.982317924
2011-10-11 22:13:48.0000003,7.580843925
2013-09-14 16:53:20.0000001,10.78537655
2013-09-14 16:53:20.0000002,11.19946861
2014-02-06 09:09:56.0000004,6.339672565
2014-02-06 09:09:56.0000003,6.597905636
2014-02-06 09:09:56.0000001,5.560365677
2009-06-10 16:55:00.00000081,29.78863716
2009-06-10 16:55:00.00000029,4.808519363
2009-06-10 16:55:00.000000109,8.027557373
2009-06-10 16:55:00.00000098,46.42454147
2009-06-10 16:55:00.00000054,10.80136108
2009-06-10 16:55:00.00000021,29.78863716
2009-06-10 16:55:00.00000012,7.33728838
2009-06-10 16:55:00.00000033,9.973121643
2009-06-10 16:55:00.00000024,9.357168198
2009-06-10 16:55:00.00000099,10.1138525
2009-06-10 16:55:00.0000009,6.788487434
2009-06-10 16:55:00.000000158,9.973121643
2009-06-10 16:55:00.000000141,4.610627174
2009-06-10 16:55:00.00000093,7.171030045
2009-06-10 16:55:00.000000161,9.968574524
2009-06-10 16:55:00.00000088,5.058356762
2009-06-10 16:55:00.0000003,7.92224741
2009-06-10 16:55:00.00000018,5.176273823
2009-06-10 16:55:00.00000047,7.171030045
2009-06-10 16:55:00.000000154,9.357168198
2009-06-10 16:55:00.000000131,9.973121643
2009-06-10 16:55:00.00000046,11.95746231
2009-06-10 16:55:00.0000004,6.050393105
2009-06-10 16:55:00.000000107,9.973121643
2009-06-10 16:55:00.000000114,7.33728838
2009-06-10 16:55:00.000000117,8.17873764
2009-06-10 16:55:00.000000162,9.968574524
2009-06-10 16:55:00.00000049,11.28886032
2009-06-10 16:55:00.00000069,8.477231979
2009-06-10 16:55:00.000000111,7.769784451
2009-06-10 16:55:00.00000083,4.808519363
2009-06-10 16:55:00.000000166,38.84443665
2009-06-10 16:55:00.000000135,9.357168198
2009-06-10 16:55:00.00000044,28.37375259
2009-06-10 16:55:00.00000085,7.224906445
2009-06-10 16:55:00.000000115,5.646694183
2009-06-10 16:55:00.000000108,6.074273109
2009-06-10 16:55:00.00000034,6.344435215
2009-06-10 16:55:00.00000060,13.29549503
2009-06-10 16:55:00.000000120,5.844893932
2009-06-10 16:55:00.000000174,25.3077507
2009-06-10 16:55:00.0000007,7.224906445
2009-06-10 16:55:00.000000159,8.17873764
2009-06-10 16:55:00.000000171,16.99902916
2009-06-10 16:55:00.000000145,10.7194891
2009-06-10 16:55:00.00000074,7.648189068
2009-06-10 16:55:00.000000138,11.28886032
2009-06-10 16:55:00.00000048,5.417240143
2009-06-10 16:55:00.000000101,5.176273823
2009-06-10 16:55:00.000000153,5.058356762
2009-06-10 16:55:00.0000002,9.973121643
2009-06-10 16:55:00.00000037,8.434448242
2009-06-10 16:55:00.000000151,8.935739517
2009-06-10 16:55:00.000000127,21.17072678
2009-06-10 16:55:00.000000144,9.973121643
2009-06-10 16:55:00.000000165,12.34424496
2009-06-10 16:55:00.0000008,4.808519363
2009-06-10 16:55:00.000000122,7.92224741
2009-06-10 16:55:00.00000055,25.3077507
2009-06-10 16:55:00.00000079,4.917733192
2009-06-10 16:55:00.00000016,16.11105728
2009-06-10 16:55:00.000000160,19.11917877
2009-06-10 16:55:00.000000139,4.58161974
2009-06-10 16:55:00.00000075,5.542258739
2009-06-10 16:55:00.00000017,6.788487434
2009-06-10 16:55:00.00000070,5.542258739
2009-06-10 16:55:00.000000118,11.28886032
2009-06-10 16:55:00.00000066,11.28886032
2009-06-10 16:55:00.000000164,5.844893932
2009-06-10 16:55:00.000000100,10.1138525
2009-06-10 16:55:00.00000082,8.434448242
2009-06-10 16:55:00.00000090,12.63577175
2009-06-10 16:55:00.000000125,11.59810925
2009-06-10 16:55:00.000000149,6.495049
2009-06-10 16:55:00.00000068,11.59810925
2009-06-10 16:55:00.00000039,5.176273823
2009-06-10 16:55:00.000000124,4.610627174
2009-06-10 16:55:00.00000053,4.610627174
2009-06-10 16:55:00.00000045,7.58035326
2009-06-10 16:55:00.000000102,6.050393105
2009-06-10 16:55:00.000000140,6.391168594
2009-06-10 16:55:00.000000148,6.972933769
2009-06-10 16:55:00.000000147,5.646694183
2009-06-10 16:55:00.00000097,6.972933769
2009-06-10 16:55:00.00000094,7.224906445
2009-06-10 16:55:00.00000078,8.477231979
2009-06-10 16:55:00.00000035,5.844893932
2009-06-10 16:55:00.00000072,7.648189068
2009-06-10 16:55:00.00000031,5.417240143
2009-06-10 16:55:00.00000056,6.807618141
2009-06-10 16:55:00.000000128,19.11917877
2009-06-10 16:55:00.00000057,6.074273109
2009-06-10 16:55:00.00000030,7.769784451
2009-06-10 16:55:00.00000043,10.25700665
2009-06-10 16:55:00.000000146,8.027557373
2009-06-10 16:55:00.00000010,7.33728838
2009-06-10 16:55:00.00000067,9.968574524
2009-06-10 16:55:00.000000119,5.542258739
2009-06-10 16:55:00.00000076,16.11105728
2009-06-10 16:55:00.00000025,6.972933769
2009-06-10 16:55:00.00000071,19.11917877
2009-06-10 16:55:00.000000143,8.434448242
2013-06-26 11:19:36.0000002,5.076298714
2014-09-05 10:02:48.0000004,5.172631264
2014-09-05 10:02:48.0000002,8.57512188
2014-09-05 10:02:48.0000001,35.70188141
2014-09-05 10:02:48.0000003,9.10573864
2012-09-19 12:31:40.0000001,9.585992813
2012-09-19 12:31:40.0000002,7.70860815
2009-03-22 04:31:40.0000002,17.86730576
2009-08-27 02:31:44.0000001,21.71444702
2009-05-02 20:11:32.0000001,9.854637146
2009-05-02 20:11:32.0000004,8.610931396
2011-02-20 02:31:16.0000002,7.379590988
2011-02-20 02:31:16.0000001,21.80980492
2011-06-24 12:03:00.00000010,5.794737816
2011-06-24 12:03:00.00000067,12.57427883
2011-06-24 12:03:00.00000071,11.82814312
2011-06-24 12:03:00.000000100,6.097373009
2011-06-24 12:03:00.000000145,9.544597626
2011-06-24 12:03:00.000000152,8.415700912
2011-06-24 12:03:00.00000026,12.57427883
2011-06-24 12:03:00.000000199,4.9529562
2011-06-24 12:03:00.000000195,6.097373009
2011-06-24 12:03:00.000000119,5.536504745
2011-06-24 12:03:00.00000086,9.544597626
2011-06-24 12:03:00.00000012,7.508292675
2011-06-24 12:03:00.00000097,17.30707359
2011-06-24 12:03:00.00000058,4.798501015
2011-06-24 12:03:00.000000176,4.590409279
2011-06-24 12:03:00.000000139,4.590409279
2011-06-24 12:03:00.00000048,7.449034691
2011-06-24 12:03:00.000000159,6.752785683
2011-06-24 12:03:00.00000079,6.347248554
2011-06-24 12:03:00.000000138,7.579371929
2011-06-24 12:03:00.000000135,11.5188942
2011-06-24 12:03:00.000000173,9.544597626
2011-06-24 12:03:00.000000162,11.82814312
2011-06-24 12:03:00.00000018,9.594130516
2011-06-24 12:03:00.000000136,6.097373009
2011-06-24 12:03:00.000000185,7.893036366
2011-06-24 12:03:00.00000069,6.61741066
2011-06-24 12:03:00.000000105,7.085622787
2011-06-24 12:03:00.000000180,6.097373009
2011-06-24 12:03:00.00000053,9.594130516
2011-06-24 12:03:00.000000142,7.085622787
2011-06-24 12:03:00.000000188,10.03650284
2011-06-24 12:03:00.00000089,9.544597626
2011-06-24 12:03:00.000000109,7.075000286
2011-06-24 12:03:00.00000074,6.664144039
2011-06-24 12:03:00.000000113,10.18398762
2011-06-24 12:03:00.00000044,5.428752899
2011-06-24 12:03:00.000000183,5.428752899
2011-06-24 12:03:00.00000047,9.544597626
2011-06-24 12:03:00.0000006,9.004536629
2011-06-24 12:03:00.0000005,8.71419239
2011-06-24 12:03:00.000000200,9.172701836
2011-06-24 12:03:00.000000127,8.415700912
2011-06-24 12:03:00.000000120,10.89353466
2011-06-24 12:03:00.000000133,5.428752899
2011-06-24 12:03:00.00000073,6.097373009
2011-06-24 12:03:00.000000101,4.9529562
2011-06-24 12:03:00.000000187,10.18398762
2011-06-24 12:03:00.000000122,8.71419239
2011-06-24 12:03:00.000000175,6.752785683
2011-06-24 12:03:00.000000154,10.44314289
2011-06-24 12:03:00.000000197,8.415700912
2011-06-24 12:03:00.00000017,8.415700912
2011-06-24 12:03:00.000000186,10.03650284
2011-06-24 12:03:00.00000020,9.004536629
2011-06-24 12:03:00.00000035,10.89353466
2011-06-24 12:03:00.000000193,8.415700912
2011-06-24 12:03:00.000000201,7.449034691
2011-06-24 12:03:00.00000054,21.64574051
2011-06-24 12:03:00.00000075,7.508292675
2011-06-24 12:03:00.000000114,8.671410561
2011-06-24 12:03:00.00000062,21.64574051
2011-06-24 12:03:00.00000055,30.19123077
2011-06-24 12:03:00.00000025,6.302872181
2011-06-24 12:03:00.00000022,6.302872181
2011-06-24 12:03:00.000000144,14.09085846
2011-06-24 12:03:00.000000177,5.669719219
2011-06-24 12:03:00.000000124,6.097373009
2011-06-24 12:03:00.00000094,4.798501015
2011-06-24 12:03:00.00000041,6.347248554
2011-06-24 12:03:00.000000141,6.302872181
2011-06-24 12:03:00.00000092,8.159211159
2011-06-24 12:03:00.000000189,19.42722321
2011-06-24 12:03:00.000000171,11.5188942
2011-06-24 12:03:00.000000157,6.61741066
2011-06-24 12:03:00.000000179,8.159211159
2011-06-24 12:03:00.000000107,11.03139496
2011-06-24 12:03:00.00000095,16.41909599
2011-06-24 12:03:00.00000076,9.544597626
2011-06-24 12:03:00.000000156,8.006748199
2011-06-24 12:03:00.000000111,28.9407444
2011-06-24 12:03:00.000000116,8.264520645
2011-06-24 12:03:00.00000033,9.594130516
2011-06-24 12:03:00.00000082,9.544597626
2011-06-24 12:03:00.00000078,6.61741066
2011-06-24 12:03:00.00000051,9.544597626
2011-06-24 12:03:00.000000143,10.89353466
2011-06-24 12:03:00.000000126,12.86580563
2011-06-24 12:03:00.00000088,9.172701836
2011-06-24 12:03:00.000000191,19.42722321
2011-06-24 12:03:00.00000063,12.86580563
2011-06-24 12:03:00.00000045,15.49909973
2011-06-24 12:03:00.00000060,7.085622787
2011-06-24 12:03:00.00000040,28.9407444
2011-06-24 12:03:00.00000057,8.71419239
2011-06-24 12:03:00.00000013,5.310651302
2011-06-24 12:03:00.00000068,30.19123077
2011-06-24 12:03:00.000000165,4.590409279
2011-06-24 12:03:00.00000056,5.310651302
2011-06-24 12:03:00.000000150,7.856782913
2011-06-24 12:03:00.00000052,5.097929478
2011-06-24 12:03:00.00000085,46.21166992
2011-06-24 12:03:00.000000190,6.781561852
2011-06-24 12:03:00.00000072,6.752785683
2011-06-24 12:03:00.000000137,4.9529562
2011-06-24 12:03:00.000000102,6.302872181
2011-06-24 12:03:00.000000106,7.579371929
2011-06-24 12:03:00.000000118,9.544597626
2011-06-24 12:03:00.00000046,12.57427883
2011-06-24 12:03:00.000000110,11.82814312
2011-06-24 12:03:00.000000181,5.428752899
2011-06-24 12:03:00.000000194,5.536504745
2011-06-24 12:03:00.00000061,9.544597626
2011-06-24 12:03:00.0000001,9.004536629
2011-06-24 12:03:00.00000087,9.056260109
2011-06-24 12:03:00.00000066,5.428752899
2011-06-24 12:03:00.000000146,7.508292675
2011-06-24 12:03:00.000000149,46.21166992
2011-06-24 12:03:00.00000038,10.44314289
2011-06-24 12:03:00.000000196,7.508292675
2011-06-24 12:03:00.00000093,7.449034691
2011-06-24 12:03:00.000000170,5.536504745
2011-06-24 12:03:00.000000168,9.004536629
2011-06-24 12:03:00.0000002,12.57427883
2011-06-24 12:03:00.00000042,12.86580563
2014-06-15 07:06:00.0000006,4.86210537
2014-06-15 07:06:00.00000037,8.995858192
2014-06-15 07:06:00.00000025,6.499319553
2014-06-15 07:06:00.0000008,11.42757797
2014-06-15 07:06:00.00000036,47.42310333
2014-06-15 07:06:00.00000042,21.34498215
2014-06-15 07:06:00.00000033,4.881346703
2014-06-15 07:06:00.00000013,9.493455887
2014-06-15 07:06:00.00000035,57.42086029
2014-06-15 07:06:00.00000030,10.83803463
2014-06-15 07:06:00.00000024,7.71312809
2014-06-15 07:06:00.00000031,11.42757797
2014-06-15 07:06:00.0000009,16.27947998
2014-06-15 07:06:00.00000039,57.42086029
2014-06-15 07:06:00.00000010,9.493455887
2014-06-15 07:06:00.00000019,17.39433289
2014-06-15 07:06:00.00000041,7.888096809
2014-06-15 07:06:00.00000028,16.27947998
2014-06-15 07:06:00.00000014,47.42310333
2014-06-15 07:06:00.0000003,15.73710442
2014-06-15 07:06:00.00000017,57.42086029
2014-06-15 07:06:00.00000015,18.07757759
2014-06-15 07:06:00.00000026,5.935879707
2014-06-15 07:06:00.0000002,13.13050556
2014-06-15 07:06:00.00000040,5.787204266
2014-06-15 07:06:00.00000016,5.821591854
2014-06-06 16:22:20.0000003,5.324168205
2014-06-06 16:22:20.0000002,8.003314972
2015-05-30 21:29:04.0000004,13.91206169
2015-05-30 21:29:04.0000007,16.13225937
2015-05-30 21:29:04.0000003,11.52587795
2015-05-30 21:29:04.0000001,7.203189373
2009-10-26 12:01:36.0000001,10.1440258
2009-10-26 12:01:36.0000002,7.659568787
2009-10-26 12:01:36.0000005,6.125649452
2009-10-26 12:01:36.0000003,6.547973156
2013-02-02 15:45:08.0000003,8.090185165
2013-02-02 15:45:08.0000001,10.97549534
2013-02-02 15:45:08.0000002,9.901080132
2015-04-15 06:47:04.0000001,8.554885864
2015-04-15 06:47:04.0000002,11.87284374
2010-12-14 23:27:36.0000001,6.060341835
2009-03-05 11:03:04.0000002,4.459557533
2009-03-05 11:03:04.0000001,12.11200047
2013-07-18 12:23:40.0000003,5.813313961
2013-07-18 12:23:40.0000002,5.110381603
2013-07-18 12:23:40.0000001,8.634169579
2014-04-14 13:48:32.0000004,10.8276329
2014-04-14 13:48:32.0000003,9.261569023
2014-08-18 05:33:08.0000001,8.7543993
2012-01-28 03:14:28.0000001,33.72728348
2009-09-14 02:19:00.00000014,10.97107029
2009-09-14 02:19:00.00000035,9.716341972
2009-09-14 02:19:00.00000040,7.4679842
2009-09-14 02:19:00.00000031,5.30930233
2009-09-14 02:19:00.0000003,11.89507961
2009-09-14 02:19:00.00000025,9.057307243
2009-09-14 02:19:00.0000008,7.65418148
2009-09-14 02:19:00.00000024,9.83538723
2009-09-14 02:19:00.00000021,7.075156212
2009-09-14 02:19:00.00000036,10.40143871
2009-09-14 02:19:00.0000009,42.6656723
2009-09-14 02:19:00.0000001,9.057307243
2009-09-14 02:19:00.00000018,5.257993698
2009-09-14 02:19:00.00000039,6.835587025
2009-09-14 02:19:00.0000002,11.8634634
2009-09-14 02:19:00.00000038,9.83538723
2009-09-14 02:19:00.00000020,15.90883446
2009-09-14 02:19:00.00000028,7.075156212
2009-09-14 02:19:00.00000026,19.4119072
